list_date,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,list_price,property_id,flags.is_foreclosure,listing_id,price_reduced_amount,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,washer_dryer,laundry_room,shopping,recreation_facilities,dining_room,other,cityAverageListPrice,apartment,condo,condos,land,mobile,multi_family,other,single_family,townhomes
1701062107,2001.0,0.0,1705363200,345000.0,2.0,0.0,22651.0,1539.0,2.0,2.0,1.0,3.0,334900.0,3300959879.0,False,2961973062.0,0.0,17110.0,-76.865096,40.316612,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1700739525,1900.0,0.0,1705363200,196000.0,0.0,0.0,2614.0,2429.0,0.0,3.0,0.0,3.0,185000.0,3149247078.0,False,2961936671.0,0.0,17110.0,-76.900123,40.296987,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,True,False,False,False
1702694358,1971.0,0.0,1705017600,205000.0,2.0,0.0,13504.0,1120.0,2.0,0.0,1.0,3.0,197000.0,4686076173.0,False,2962590916.0,0.0,17111.0,-76.757031,40.257449,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1698156902,2013.0,0.0,1705017600,295000.0,2.0,1.0,2688.0,2400.0,3.0,1.0,2.0,3.0,295000.0,4085014275.0,False,2960823390.0,0.0,17112.0,-76.821034,40.350224,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1700070215,1900.0,0.0,1705017600,106000.0,0.0,0.0,871.0,1478.0,0.0,0.0,0.0,3.0,105000.0,3743385520.0,False,2961699518.0,0.0,17104.0,-76.869911,40.259374,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,238074.2857142857,False,False,False,False,False,True,False,False,False
1699660316,1900.0,0.0,1705017600,10000.0,1.0,5.0,871.0,1608.0,6.0,0.0,3.0,5.0,30000.0,3114440688.0,False,2961545187.0,0.0,17104.0,-76.866553,40.263267,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1701200450,1900.0,0.0,1705017600,71500.0,1.0,0.0,871.0,1528.0,1.0,0.0,3.0,4.0,77900.0,4688508609.0,False,2962010979.0,2000.0,17104.0,-76.864711,40.259111,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1698380097,1940.0,0.0,1705017600,100000.0,1.0,0.0,3920.0,728.0,1.0,0.0,1.0,2.0,139900.0,3523646630.0,False,2960919368.0,2100.0,17103.0,-76.850466,40.279397,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1702617272,1957.0,0.0,1705017600,208000.0,1.0,0.0,8712.0,1092.0,1.0,0.0,2.0,3.0,208000.0,3483921135.0,False,2962563674.0,0.0,17109.0,-76.847002,40.290513,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1700010439,1952.8829268292684,0.0,1705017600,28000.0,0.0,0.0,15682.0,2192.0,0.0,0.0,0.0,0.0,25000.0,3092875659.0,False,2961680170.0,0.0,17112.0,-76.758368,40.354017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238074.2857142857,False,False,False,True,False,False,False,False,False
1702012590,2019.0,0.0,1704931200,346000.0,2.0,1.0,2370.0,1848.0,3.0,2.0,2.0,3.0,349900.0,9038709442.0,False,2962324346.0,0.0,17112.0,-76.832394,40.328954,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1691027702,1875.0,0.0,1704931200,219900.0,1.0,1.0,29621.0,2966.0,2.0,0.0,2.0,4.0,219900.0,3816697779.0,False,2958306838.0,5100.0,17112.0,-76.788065,40.338952,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1699679966,1938.0,0.0,1704844800,195000.0,1.0,0.0,13504.0,1502.0,1.0,0.0,2.0,4.0,200000.0,4709149570.0,False,2961552499.0,0.0,17112.0,-76.785974,40.335667,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1702308726,1965.0,0.0,1704844800,270000.0,2.0,0.0,8276.0,1486.0,2.0,0.0,1.0,3.0,284500.0,3106457552.0,False,2962380724.0,0.0,17111.0,-76.7735,40.27388,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1700802840,2005.0,0.0,1704844800,180000.0,2.0,1.0,8631.25,1452.0,3.0,0.0,2.0,3.0,180000.0,3560584700.0,False,2961944036.0,13000.0,17110.0,-76.85443,40.336429,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,238074.2857142857,False,False,True,False,False,False,False,False,False
1696565801,1923.0,0.0,1704844800,232000.0,1.0,1.0,27007.0,1742.0,2.0,1.0,2.0,3.0,224900.0,4338197378.0,False,2960305349.0,14100.0,17109.0,-76.808913,40.305444,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1703812277,1928.0,0.0,1704844800,58000.0,1.0,0.0,2178.0,1080.0,1.0,0.0,2.0,2.0,65000.0,4992737614.0,False,2962785633.0,0.0,17103.0,-76.864906,40.274787,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1692194800,1986.0,0.0,1704844800,275000.0,2.0,1.0,9148.0,1300.0,3.0,1.0,1.0,3.0,279900.0,4745212853.0,False,2958757836.0,0.0,17109.0,-76.807205,40.287463,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1699420471,2005.0,0.0,1704758400,242000.0,2.0,0.0,8631.25,1548.0,2.0,1.0,1.0,2.0,242000.0,3790201693.0,False,2961442952.0,0.0,17111.0,-76.798939,40.27922,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,238074.2857142857,False,False,True,False,False,False,False,False,False
1701321172,1994.0,0.0,1704758400,241500.0,2.0,1.0,2178.0,1600.0,3.0,1.0,2.0,3.0,229900.0,3230593556.0,False,2962068179.0,0.0,17110.0,-76.857392,40.305236,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1700198042,2003.0,0.0,1704758400,350000.0,2.0,1.0,13504.0,1884.0,3.0,2.0,2.0,3.0,330000.0,3815639811.0,False,2961776504.0,0.0,17111.0,-76.835758,40.27108,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1701812128,1904.0,0.0,1704672000,274500.0,0.0,0.0,1307.0,2136.0,0.0,0.0,0.0,3.0,280000.0,9608598188.0,False,2962246925.0,0.0,17102.0,-76.88739,40.265533,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,True,False,False,False
1702876329,1953.0,0.0,1704672000,107000.0,1.0,0.0,871.0,1222.0,1.0,1.0,2.0,3.0,99990.0,4361286518.0,False,2962611999.0,0.0,17104.0,-76.846199,40.263799,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,238074.2857142857,False,False,False,False,False,False,False,False,True
1700151048,1958.0,0.0,1704412800,237000.0,1.0,1.0,6098.0,2052.0,2.0,0.0,1.0,3.0,234900.0,4601742123.0,False,2961735792.0,15000.0,17109.0,-76.804792,40.29219,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1696652002,1920.0,0.0,1704412800,305000.0,2.0,0.0,16553.0,2324.0,2.0,0.0,3.0,4.0,299999.0,4951875249.0,False,2960345530.0,22501.0,17109.0,-76.830618,40.277824,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1695663801,1999.0,0.0,1704412800,229000.0,2.0,0.0,3920.0,1631.0,2.0,2.0,1.0,2.0,229900.0,4261378972.0,False,2959967653.0,10000.0,17110.0,-76.87315,40.330519,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,238074.2857142857,False,False,True,False,False,False,False,False,False
1692981287,1927.0,0.0,1704326400,225000.0,0.0,0.0,3049.0,3137.0,0.0,0.0,0.0,4.0,225000.0,9059632678.0,False,2959085166.0,0.0,17103.0,-76.871181,40.275257,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,True,False,False,False
1694617527,1913.0,0.0,1704326400,200000.0,0.0,0.0,2178.0,1442.0,0.0,0.0,0.0,4.0,250000.0,4509473637.0,False,2959626618.0,0.0,17104.0,-76.85725,40.26059,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,238074.2857142857,False,False,False,False,False,True,False,False,False
1694617527,1900.0,0.0,1704326400,30000.0,0.0,0.0,1742.0,2324.0,0.0,1.0,0.0,3.0,225000.0,4556129434.0,False,2959626620.0,0.0,17103.0,-76.868684,40.270508,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,238074.2857142857,False,False,False,False,False,True,False,False,False
1701494022,2009.0,0.0,1704326400,427900.0,2.0,1.0,13504.0,1962.0,3.0,2.0,2.0,3.0,399900.0,3171654395.0,False,2962181683.0,0.0,17112.0,-76.747548,40.347405,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,True,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1694617527,1913.0,0.0,1704326400,200000.0,0.0,0.0,2178.0,1330.0,0.0,0.0,0.0,4.0,250000.0,4402669447.0,False,2959626621.0,0.0,17104.0,-76.857225,40.260538,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,238074.2857142857,False,False,False,False,False,True,False,False,False
1694617527,1900.0,0.0,1704326400,225000.0,0.0,0.0,1307.0,1980.0,0.0,0.0,0.0,4.0,225000.0,3922485640.0,False,2959626619.0,0.0,17110.0,-76.899749,40.283135,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,238074.2857142857,False,False,False,False,False,True,False,False,False
1695069429,1951.0,0.0,1704240000,225000.0,1.0,0.0,10454.0,1299.0,1.0,0.0,1.0,2.0,233000.0,4173013199.0,False,2959778151.0,7000.0,17112.0,-76.821554,40.312114,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1692325349,1955.0,0.0,1704240000,283000.0,1.0,1.0,12632.0,2215.0,2.0,0.0,1.0,3.0,279900.0,3394787299.0,False,2958823545.0,45100.0,17109.0,-76.805588,40.289593,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1699621612,1948.0,0.0,1704240000,266900.0,2.0,0.0,11853.0,1637.0,2.0,0.0,1.0,3.0,269900.0,4621861360.0,False,2961520251.0,0.0,17110.0,-76.898037,40.301429,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1698380097,2023.0,0.0,1704153600,497900.0,2.0,1.0,15246.0,1518.0,3.0,2.0,2.0,3.0,497900.0,9063808434.0,False,2960919256.0,0.0,17112.0,-76.73381,40.326782,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1697084025,1987.0,0.0,1703808000,260000.0,2.0,1.0,3049.0,1476.0,3.0,2.0,3.0,2.0,265000.0,4198618753.0,False,2960473913.0,10000.0,17110.0,-76.855844,40.311358,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1698005798,1988.0,0.0,1703808000,229995.0,2.0,1.0,3920.0,1488.0,3.0,2.0,2.0,3.0,229995.0,4853549319.0,False,2960780626.0,0.0,17110.0,-76.855285,40.311652,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1697300878,1989.0,0.0,1703808000,703125.0,3.0,1.0,42689.0,4733.0,4.0,2.0,4.0,4.0,749900.0,3985214371.0,False,2960559948.0,0.0,17112.0,-76.845998,40.350596,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1698380097,1995.0,0.0,1703808000,465000.0,2.0,1.0,9583.0,2341.0,3.0,2.0,2.0,3.0,459900.0,4460846595.0,False,2960919263.0,0.0,17110.0,-76.863221,40.307146,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,True,False
1700664491,1900.0,0.0,1703808000,230000.0,2.0,1.0,1742.0,2601.0,3.0,0.0,3.0,3.0,235000.0,3323159008.0,False,2961916646.0,0.0,17104.0,-76.87385,40.252188,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1698526344,1923.0,0.0,1703808000,122500.0,1.0,0.0,2178.0,1440.0,1.0,0.0,2.0,3.0,129900.0,3382602070.0,False,2960967758.0,0.0,17104.0,-76.856037,40.253172,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,238074.2857142857,False,False,False,False,False,False,False,False,True
1695323031,1967.0,0.0,1702252800,360000.0,2.0,0.0,12480.0,2034.0,2.0,0.0,2.0,4.0,394900.0,8164375970.0,False,2959874555.0,2600.0,37217.0,-86.623412,36.086417,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,1058179.2452830188,False,False,False,False,False,False,False,True,False
1689344345,2003.0,0.0,1695686400,400000.0,2.0,0.0,9583.0,2066.0,2.0,0.0,1.0,3.0,425000.0,8146083955.0,False,2957690612.0,20900.0,37013.0,-86.62762,36.008858,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,1007142.8571428572,False,False,False,False,False,False,False,True,False
1699661562,1974.441860465116,0.0,1693526400,710000.0,0.0,0.0,20528.02631578948,1915.9433013260173,0.0,0.0,0.0,0.0,1058179.2452830188,9241050124.0,False,0.0,0.0,37208.0,-86.79740281395348,36.117782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1699661562,1961.0,0.0,1692921600,1035800.0,1.0,0.0,20528.02631578948,1350.0,1.0,0.0,1.0,3.0,1058179.2452830188,9837886451.0,False,0.0,0.0,37209.0,-86.79740281395348,36.117782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1702264681,1964.0,0.0,1691712000,1075000.0,0.0,4.0,82764.0,5016.0,4.0,0.0,2.0,0.0,1200000.0,9668329600.0,False,2956972466.0,0.0,37206.0,-86.750099,36.195137,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,1058179.2452830188,False,False,False,False,False,False,False,True,False
1699661562,1974.441860465116,0.0,1690416000,534900.0,0.0,0.0,20528.02631578948,1389.5,0.0,0.0,0.0,0.0,1058179.2452830188,9036979390.0,False,0.0,0.0,37203.0,-86.816841,36.146606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,True,False,False,False,False,False,False,False
1689344345,1990.0,0.0,1689897600,1041750.0,4.0,0.0,284011.0,4012.0,4.0,0.0,2.0,4.0,1007142.8571428572,7337218113.0,False,0.0,0.0,37013.0,-86.567694,36.036389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1007142.8571428572,False,False,False,False,False,False,False,True,False
1699661562,1986.0,0.0,1689897600,430000.0,2.0,0.0,1463.0,1343.0,2.0,0.0,1.0,2.0,1058179.2452830188,8581494183.0,False,0.0,0.0,37215.0,-86.817724,36.09244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,True,False,False,False,False,False,False,False
1699661562,1946.0,0.0,1689897600,500000.0,1.0,0.0,9583.0,744.0,1.0,0.0,1.0,2.0,1058179.2452830188,8105568019.0,False,0.0,0.0,37206.0,-86.736746,36.173624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1699661562,1950.0,0.0,1689897600,1550000.0,2.0,0.0,16988.0,2499.0,2.0,0.0,1.0,3.0,1058179.2452830188,7681632582.0,False,0.0,0.0,37205.0,-86.8706,36.087115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1699661562,1985.0,0.0,1689897600,465000.0,2.0,0.0,1572.0,1436.0,2.0,0.0,1.0,2.0,1058179.2452830188,8309269958.0,False,0.0,0.0,37221.0,-86.894914,36.075916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,True,False,False,False,False,False,False,False
1689344345,1973.0,0.0,1689897600,1458250.0,3.0,0.0,417305.0,4428.0,3.0,0.0,1.0,4.0,1007142.8571428572,8967276447.0,False,0.0,0.0,37013.0,-86.566973,36.037348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1007142.8571428572,False,False,False,False,False,False,False,True,False
1699661562,2017.0,0.0,1689897600,3850000.0,4.0,1.0,29621.0,5519.0,5.0,0.0,1.0,5.0,1058179.2452830188,8288061265.0,False,0.0,0.0,37204.0,-86.785645,36.090894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1699661562,1991.0,0.0,1689897600,850000.0,2.0,0.0,6534.0,2080.0,2.0,0.0,2.0,4.0,1058179.2452830188,8497687785.0,False,0.0,0.0,37215.0,-86.811048,36.099343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1058179.2452830188,False,False,False,False,False,False,False,True,False
1702518839,1965.0,0.0,1705017600,433000.0,2.0,0.0,9000.0,1612.0,2.0,0.0,1.0,3.0,425000.0,6798227646.0,False,2962534308.0,0.0,21409.0,-76.445718,39.043057,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1674191643,1976.8536585365853,0.0,1705017600,224825.0,0.0,0.0,64226.0,2192.0,0.0,0.0,0.0,0.0,275000.0,9753649228.0,False,2951620154.0,0.0,21401.0,-76.589478,38.991707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,714903.9904761905,False,False,False,True,False,False,False,False,False
1699938875,1986.0,0.0,1705017600,810000.0,2.0,1.0,85813.0,2774.0,3.0,2.0,3.0,5.0,800000.0,5041760606.0,False,2961613675.0,0.0,21401.0,-76.554262,39.004459,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1689988261,1978.0,0.0,1704931200,599000.0,3.0,0.0,15660.0,2164.0,3.0,0.0,2.0,4.0,599900.0,6029118605.0,False,2957944525.0,30100.0,21403.0,-76.490913,38.94141,False,True,False,True,True,True,True,False,True,False,True,True,False,False,False,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1695825471,1986.0,0.0,1704931200,777000.0,4.0,0.0,33105.0,4148.0,4.0,0.0,1.0,6.0,787000.0,6618333570.0,False,2960027868.0,0.0,21401.0,-76.550551,39.004569,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1702996302,1992.0,0.0,1704931200,460000.0,2.0,1.0,7500.0,2380.0,3.0,2.0,3.0,3.0,525000.0,5582202677.0,False,2962635382.0,0.0,21403.0,-76.463164,38.922477,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1701823637,1999.0,0.0,1704844800,289900.0,2.0,1.0,25061.80379746835,1620.0,3.0,0.0,3.0,3.0,299900.0,5485469737.0,False,2962252258.0,0.0,21403.0,-76.506462,38.952835,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,714903.9904761905,False,False,True,False,False,False,False,False,False
1695913660,1960.0,0.0,1704758400,625000.0,2.0,0.0,8470.0,1690.0,2.0,0.0,4.0,4.0,649000.0,6191025826.0,False,2960067035.0,0.0,21403.0,-76.4967,38.962815,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1694664924,1997.0,0.0,1704758400,7400000.0,6.0,2.0,266587.0,9571.0,8.0,2.0,4.0,5.0,7950000.0,5377351791.0,False,2959652091.0,345000.0,21403.0,-76.48101,38.932517,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1695928023,1981.0,0.0,1704758400,380000.0,2.0,1.0,3652.0,1649.0,3.0,0.0,3.0,4.0,400000.0,5400075792.0,False,2960077642.0,10000.0,21403.0,-76.486129,38.952025,False,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1702506237,1953.0,0.0,1704758400,985000.0,2.0,0.0,15483.0,1848.0,2.0,0.0,2.0,4.0,985000.0,6022099309.0,False,2962529490.0,0.0,21401.0,-76.51154,38.98954,False,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1701321172,1983.0,0.0,1704672000,555000.0,2.0,0.0,5850.0,1272.0,2.0,1.0,3.0,3.0,555000.0,5228770552.0,False,2962068083.0,0.0,21403.0,-76.480857,38.955338,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1699122893,1961.0,0.0,1704672000,452500.0,2.0,0.0,19115.0,1713.0,2.0,0.0,2.0,3.0,450000.0,6733880736.0,False,2961367479.0,0.0,21401.0,-76.529406,38.997288,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1701354988,1992.0,0.0,1704412800,410000.0,2.0,0.0,2160.0,1234.0,2.0,1.0,1.0,2.0,414900.0,5986414983.0,False,2962074825.0,35000.0,21401.0,-76.580027,38.98222,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1696565801,1900.0,0.0,1704412800,555000.0,3.0,0.0,39204.0,3800.0,3.0,0.0,4.0,4.0,600000.0,5630275743.0,False,2960305130.0,50000.0,21401.0,-76.508811,38.999687,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1695874711,2013.0,0.0,1704326400,580000.0,3.0,1.0,2312.0,2980.0,4.0,2.0,3.0,3.0,589999.0,6415608737.0,False,2960055743.0,9901.0,21409.0,-76.463131,39.040765,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1700457159,1977.0,0.0,1704153600,370000.0,2.0,1.0,1206.0,1518.0,3.0,0.0,2.0,3.0,375000.0,6175784056.0,False,2961844821.0,0.0,21403.0,-76.504746,38.961483,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1702139705,1965.0,0.0,1703808000,450000.0,2.0,0.0,11165.0,1100.0,2.0,1.0,2.0,4.0,450000.0,6823866615.0,False,2962360999.0,0.0,21403.0,-76.495168,38.938239,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1700140552,1996.0,0.0,1703721600,372500.0,2.0,0.0,25061.80379746835,1577.0,2.0,0.0,2.0,2.0,375000.0,9057543188.0,False,2961729791.0,0.0,21401.0,-76.530273,38.991646,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,714903.9904761905,False,False,True,False,False,False,False,False,False
1700304632,1969.0,0.0,1703721600,700000.0,3.0,0.0,9350.0,2400.0,3.0,0.0,2.0,5.0,699000.0,6290688255.0,False,2961814009.0,0.0,21401.0,-76.513571,39.000649,False,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1701062107,1983.0,0.0,1703635200,314000.0,1.0,1.0,1216.0,1086.0,2.0,0.0,3.0,1.0,325000.0,5621919948.0,False,2961972950.0,0.0,21403.0,-76.509244,38.960423,False,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1698984875,1997.0,0.0,1703635200,459900.0,3.0,1.0,25061.80379746835,2106.0,4.0,0.0,3.0,3.0,459900.0,6247127517.0,False,2961321070.0,0.0,21401.0,-76.522433,38.995391,False,True,False,True,True,True,False,False,True,False,True,True,False,True,True,True,True,714903.9904761905,False,False,True,False,False,False,False,False,False
1699985282,1977.0,0.0,1703635200,365000.0,2.0,1.0,1024.0,1746.0,3.0,0.0,3.0,3.0,365000.0,6104196180.0,False,2961633244.0,0.0,21403.0,-76.505265,38.961995,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,714903.9904761905,False,False,False,False,False,False,False,False,True
1696477364,1976.0,0.0,1703203200,565000.0,2.0,1.0,33316.0,2596.0,3.0,2.0,3.0,3.0,535000.0,5386097915.0,False,2960264046.0,0.0,21401.0,-76.586751,38.965617,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1697515008,1975.0,0.0,1703116800,850000.0,4.0,0.0,61196.0,4415.0,4.0,2.0,2.0,4.0,865000.0,6412748738.0,False,2960607690.0,0.0,21401.0,-76.55609,39.01595,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1701321172,1947.0,0.0,1703116800,450000.0,2.0,0.0,8030.0,1526.0,2.0,0.0,2.0,3.0,385000.0,6854520038.0,False,2962067957.0,0.0,21403.0,-76.494087,38.961604,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1702068223,1967.0,0.0,1703030400,1195000.0,3.0,0.0,20300.0,2433.0,3.0,2.0,2.0,4.0,1050000.0,6389583843.0,False,2962344663.0,0.0,21409.0,-76.461299,38.997901,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,714903.9904761905,False,False,False,False,False,False,False,True,False
1692735783,1965.0,0.0,1703030400,219000.0,1.0,1.0,25061.80379746835,1096.0,2.0,0.0,2.0,3.0,218500.0,6683514146.0,False,2958946415.0,11500.0,21403.0,-76.488157,38.949734,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,714903.9904761905,False,False,True,False,False,False,False,False,False
1696436645,1986.0,0.0,1702857600,518444.0,2.0,0.0,25061.80379746835,1280.0,2.0,0.0,1.0,2.0,525000.0,5989886585.0,False,2960242026.0,25000.0,21403.0,-76.474847,38.960498,False,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True,714903.9904761905,False,False,True,False,False,False,False,False,False
